filename,num_edges,num_vertices,graph_density,num_colors_used_dsatur,dsatur_time,num_colors_used_sat,sat_time_matched_with_dsatur,sat_time,sat_best_solution_iteration_time
le450_5d.col,9757.0,450.0,0.0965800544419698,12.0,0.1688950399999157,5.0,0.21844333999906662,1.4214317799996934,0.02627041999949138
miles1000.col,6432.0,128.0,0.3956692913385827,42.0,0.01684354000026356,42.0,0.3168817999991006,0.3168817999991006,0.22170262000290672
miles1500.col,10396.0,128.0,0.6395177165354331,73.0,0.02321172000083602,73.0,0.20536617999896403,0.20536617999896403,0.20492092000204135
miles250.col,774.0,128.0,0.0499354838709677,8.0,0.0057694999981322,8.0,0.00294978000019904,0.00294978000019904,0.00282632000162262
miles500.col,2340.0,128.0,0.1439468503937007,20.0,0.0092608200007816,20.0,0.01538256000058022,0.01538256000058022,0.015201880001404742
miles750.col,4226.0,128.0,0.2599655511811024,31.0,0.012832360001630119,31.0,0.1919533399995998,0.1919533399995998,0.15292231999919745
mug100_1.col,166.0,100.0,0.0335353535353535,4.0,0.00308991999627318,4.0,0.0010371200012741,0.0010371200012741,0.00095004000031616
mug100_25.col,166.0,100.0,0.0335353535353535,4.0,0.00310450000106352,4.0,0.00100937999959564,0.00100937999959564,0.0009258999998564201
mug88_1.col,146.0,88.0,0.0381400208986415,4.0,0.0024294799994094797,4.0,0.00092526000225912,0.00092526000225912,0.00085111999796934
mug88_25.col,146.0,88.0,0.0381400208986415,4.0,0.00247445999993936,4.0,0.0009182800014968399,0.0009182800014968399,0.0008443600017926199
mulsol.i.1.col,3925.0,197.0,0.4152121019782079,49.0,0.020387680000567298,49.0,0.10265193999948674,0.10265193999948674,0.10227501999761439
mulsol.i.2.col,3885.0,188.0,0.2611238069633015,31.0,0.02736958000023144,31.0,0.05849683999986151,0.05849683999986151,0.05811072000215058
mulsol.i.3.col,3916.0,184.0,0.2601820477044714,31.0,0.02798141999955984,31.0,0.059506799999508045,0.059506799999508045,0.05911654000083214
mulsol.i.4.col,3946.0,185.0,0.2591789819376026,31.0,0.02816489999531762,31.0,0.06025974000076524,0.06025974000076524,0.059865299999364595
mulsol.i.5.col,3973.0,186.0,0.257987012987013,31.0,0.028501380000670838,31.0,0.06043067999999032,0.06043067999999032,0.060035959999368005
myciel3.col,20.0,11.0,0.3636363636363636,4.0,8.05000017862767e-05,4.0,0.00038466000114564,0.00038466000114564,0.00036117999698032
myciel4.col,71.0,23.0,0.2806324110671936,5.0,0.00026559999969316,5.0,0.0006119599987868799,0.0006119599987868799,0.00057781999930736
myciel5.col,236.0,47.0,0.2183163737280296,6.0,0.00099075999751216,6.0,0.00115345999802226,0.00115345999802226,0.00109743999928464
myciel6.col,755.0,95.0,0.1690929451287794,7.0,0.00466833999962544,7.0,0.00325522000057386,0.00325522000057386,0.0031333799983257805
myciel7.col,2360.0,191.0,0.1300633783411408,8.0,0.02425308000092622,8.0,0.0087020999999367,0.0087020999999367,0.008411280000291241
qg.order30.col,26100.0,900.0,0.064516129032258,36.0,0.8050484599996708,30.0,1.1601967999988119,1.1601967999988119,0.3983373800030676
qg.order40.col,62400.0,1600.0,0.048780487804878,45.0,3.2872461799997836,40.0,37.89212561999884,46.58460416000016,1.9224729599998682
qg.order60.col,212400.0,3600.0,0.0327868852459016,69.0,26.105848079999852,60.0,126.40682575999963,126.40682575999963,11.762654380001186
queen10_10.col,2940.0,100.0,0.296969696969697,15.0,0.00801306000212202,12.0,0.0233672799993655,0.05598194000049258,0.01097301999980114
queen11_11.col,3960.0,121.0,0.2727272727272727,15.0,0.010624639999878099,13.0,0.04671169999928674,0.0845148799999151,0.019403539999620918
queen12_12.col,5192.0,144.0,0.2521367521367521,16.0,0.01524602000135922,14.0,0.11036678000236859,0.771977640001569,0.6429998999999953
queen13_13.col,6656.0,169.0,0.2344322344322344,19.0,0.0220314999998663,16.0,0.1013006599998334,0.1809215399989625,0.026880720000190116
queen14_14.col,8372.0,196.0,0.219047619047619,20.0,0.03129740000003946,17.0,0.1226138200014247,0.22641837999981357,0.03224769999942504
queen15_15.col,10360.0,225.0,0.2055555555555555,21.0,0.04304706000257278,18.0,0.2166687799995998,0.38034686000028156,0.07316871999792052
queen16_16.col,12640.0,256.0,0.1936274509803921,21.0,0.058393060001253584,19.0,0.41208142000104997,0.5488190600008238,0.0817920600005891
queen5_5.col,320.0,25.0,0.5333333333333333,5.0,0.00032538000086784,5.0,0.0015230000004521,0.0015230000004521,0.00065988000133072
queen6_6.col,580.0,36.0,0.4603174603174603,9.0,0.00069000000075898,7.0,0.00179403999936762,0.01313872000027908,0.009804600001370959
queen7_7.col,952.0,49.0,0.40476190476190477,11.0,0.00134735999745308,7.0,0.04589500000001856,0.04589500000001856,0.0103282199983368
queen8_12.col,2736.0,96.0,0.3,14.0,0.005907980000483761,12.0,0.02951230000035134,0.053745019999041646,0.014886699998169162
queen8_8.col,1456.0,64.0,0.3611111111111111,11.0,0.00241903999849452,9.0,0.00911130000022236,0.5553558800020255,0.5413148199993885
queen9_9.col,2112.0,81.0,0.3259259259259259,13.0,0.004034900000260621,11.0,0.02174264000059332,0.04319061999995022,0.01524847999826302
school1.col,19095.0,385.0,0.2583198051948052,17.0,0.26254828000091945,14.0,3.3752827399992382,4.03879658000078,0.24779446000175082
